dd_ppm,dd_err_boot_ppm,k_in,k_eg,depth_ppm,ramp_model,sigma_ppm,chi2_red,n_pts,target,planet,visit,det,bin,wave_lo_um,wave_hi_um,spot_flag,dd_white_ppm,sigma_cal_ppm,sigma_resid_ppm,bias_slope,z_cal,p_cal,fdr_pass,band,ul95_ppm
7.262612757151944,55.02421742744189,0.0519528611248955,0.0520227103467306,2702.706340500331,quad,417.8625740664831,0.9972252197946516,2089,K2-18,K2-18 b,jw02372005001,nrs1,5,3.3989837677983807,3.5064032590805168,0,-83.96591135794709,44.84618618225192,46.74055765484884,0.9991450859090693,0.1619449361343051,0.8713492159275259,False,cont,81.03458902695635
26.69248224935724,38.21805828521503,0.052136833188779,0.0523921927123109,2730.0828723190807,quad_exp,434.27576515130687,1.0206921227057797,2089,K2-18,K2-18 b,jw02372005001,nrs1,6,3.5064032590805168,3.613822750362652,0,-83.96591135794709,28.96872565774819,33.215537225432136,0.9651449299123546,0.9214241097353163,0.3568290460553881,False,cont,74.346035956353
159.76239464543474,73.50237390572187,0.0507345503962043,0.0522853421003481,2652.951113738201,linear,469.0837085195507,1.1706903406170723,2089,K2-18,K2-18 b,jw02372005001,nrs1,7,3.613822750362652,3.721242241644788,0,-83.96591135794709,76.14033856491805,72.56180234511658,0.8750957389388724,2.098262204458411,0.03588198931991016,False,cont,285.0132515847249
35.49140253995093,60.60214334319554,0.0518053753088925,0.052146795811777,2701.230795778699,linear,474.94660379754174,1.0576444876932711,2089,K2-18,K2-18 b,jw02372005001,nrs2,0,3.820190663027152,3.989911370303823,0,-210.8627941937377,84.32839011068772,104.29260399111044,1.1194771228767535,0.42087133992912285,0.6738490343344898,False,cont,174.21160427203225
29.3531055975088,33.95302677439137,0.0504914173896819,0.050781259689147,2563.8369628738133,linear,422.2830338228247,0.9342237366860876,2089,K2-18,K2-18 b,jw02372005001,nrs2,1,3.989911370303823,4.159632077580494,0,-210.8627941937377,24.11152774387968,27.72558652146961,0.9551433760300384,1.2173888734594849,0.22345629439319337,False,cont,69.01656873619088
12.006652339422669,44.2690539681997,0.0514628229836275,0.0515793447203782,2654.323697219538,quad,475.6181904158456,1.013541108378479,2089,K2-18,K2-18 b,jw02372005001,nrs2,2,4.159632077580494,4.329352784857166,0,-210.8627941937377,45.069581386094605,38.17131204953892,0.8229109068157141,0.2664025706510578,0.7899291856497697,False,CO2,86.1461137195483
-93.8911986168782,172.65116591338509,0.0516910664357506,0.0507747491441199,2625.785560797628,quad,633.4794014689232,1.0778796416212797,2089,K2-18,K2-18 b,jw02372005001,nrs2,3,4.329352784857166,4.499073492133837,0,-210.8627941937377,151.08213592128385,150.76631539689228,0.9043964095825684,-0.6214579774394835,0.5342983354129953,False,CO2,342.42131220739014
-40.18629468518446,133.162656004276,0.0493052237744177,0.0488959998032582,2411.1334212673687,quad,704.3418264835592,1.154294610173523,2089,K2-18,K2-18 b,jw02372005001,nrs2,4,4.499073492133837,4.668794199410509,0,-210.8627941937377,135.56444281333754,131.54712836292208,0.956467301645492,-0.29643683735356835,0.7668964966643794,False,CO,263.1898031131247
104.35527050518508,227.3085968841076,0.0495610015578257,0.0506028472115946,2507.726077644217,quad,1322.050476236506,1.188522988760811,2089,K2-18,K2-18 b,jw02372005001,nrs2,5,4.668794199410509,4.83851490668718,0,-210.8627941937377,181.42419710376657,197.735714158414,1.0450627213154935,0.5752003986849588,0.5651557731858567,False,cont,402.79807474088113
76.4461762822622,89.15764005443799,0.0510871788915909,0.0518299722494975,2647.3399318542342,quad,495.73490973721584,1.0407130973837695,2089,K2-18,K2-18 b,jw02372007001,nrs1,0,2.862006211143523,2.9693409859620177,0,17.7893758597919,93.35934947813368,84.44791868700749,0.9623224444668128,0.8188379279588615,0.41287888831992625,False,cont,230.02230617379212
