pl_name,spec_type,spec_id_a,spec_id_b,authors_a,authors_b,instrument_a,instrument_b,same_instrument,epoch_class,tested,n,n_interp,offset,offset_err,chi2,dof,p_value,chi2_red,slope,slope_err,p_slope,chi2_red_slope,shared_suspect,significant
GJ 1214 b,Transmission,373,375,Wilson et al. 2014,Rackham et al. 2017,OSIRIS,IMACS spectrograph,False,unknown,True,4.0,2.0,-0.011309579973753313,0.016357320893095054,23.858506929319837,3.0,2.6737987490213896e-05,7.952835643106613,-0.6685754699300672,0.7654293077061157,9.657428115754404e-06,11.547783185793303,False,True
GJ 1132 b,Transmission,557,1086,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,-0.0019909359878816165,0.0009901795234041118,104.99636617997717,53.0,2.77664849598028e-05,1.981063512829758,0.005441340956374227,0.0017400990210403539,0.00024030007884746774,1.8311163988700077,False,True
GJ 1214 b,Transmission,203,443,Narita et al. 2013,Croll et al. 2011,SIRIUS,WIRCam,False,unknown,True,3.0,3.0,0.010075195952075882,0.023173597974913182,20.982097780805724,2.0,2.7784037567317475e-05,10.491048890402862,,,,,False,True
GJ 1132 b,Transmission,555,1086,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,0.0001647846412519363,0.000994236122629195,104.35086652034404,53.0,3.293418020229563e-05,1.9688842739687555,0.004562673644571987,0.0017383295665315932,0.00013708748422365971,1.8742610528858898,False,True
WASP-121 b,Eclipse,348,1771,Evans et al. 2017,Pelletier et al. 2026,Wide Field Camera 3,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,28.0,0.0,0.0019385298254448644,0.0017099262785720086,66.66637803949402,27.0,3.308863549327023e-05,2.4691251125738525,0.0682102098754257,0.011765362771209351,0.16051230749451464,1.2713407729373978,False,True
LHS 475 b,Transmission,536,553,Lustig-Yaeger et al. 2023,Lustig-Yaeger et al. 2023,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,54.0,0.0,0.00552634162598298,0.0006103445067132714,104.05030409191428,53.0,3.564760256470322e-05,1.9632132847530996,0.00822023438204033,0.0010519560159007646,0.808996036321545,0.8266921712602173,False,True
GJ 1132 b,Transmission,555,1090,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,60.0,0.0,-0.0011682826290297503,0.0010103558883283786,111.67694852522679,59.0,4.1646784150831915e-05,1.892829636020793,0.0034121211376144035,0.0016797683379641873,8.346415918548771e-05,1.8543232789940247,False,True
TOI-260 b,Transmission,1761,1763,Meech et al. 2026,Meech et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,106.0,106.0,-0.0025187322322149657,0.0004333189755404301,171.44391424500083,105.0,4.5736753855984395e-05,1.632799183285722,0.005945672096495482,0.0007903882253791,0.21949353010919403,1.1043880005665596,False,True
HD 189733 b,Transmission,262,477,Barnes et al. 2016,Di Gloria et al. 2015,HARPS Echelle Spectrograph,HARPS Echelle Spectrograph,True,unknown,True,6.0,5.0,0.8852291887296151,0.05476002463293789,27.31384632867869,5.0,4.9549992504675616e-05,5.462769265735738,3.043359699072944,0.6098267950132819,0.661101868255928,0.6021109550054866,False,True
WASP-18 b,Eclipse,260,614,Coulombe et al. 2023,Changeat et al. 2022,Near Infrared Imager and Slitless Spectrograph (NIRISS),Wide Field Camera 3,False,unknown,True,25.0,0.0,-0.0028937175047903394,0.0007948836661713376,60.59523085550695,24.0,5.261445734123595e-05,2.524801285646123,-0.03371421418488206,0.005626632266294528,0.36633925453519234,1.0735814394718919,False,True
TYC 8998-760-1 c,Direct Imaging,1566,1568,Hoch et al. 2025,Hoch et al. 2025,Mid-Infrared Instrument (MIRI),Near Infrared Spectrograph (NIRSpec) - PRISM,False,unknown,True,4.0,4.0,-9.725980848836237e-20,6.656675889845543e-20,21.77498711974177,3.0,7.265471655656178e-05,7.2583290399139235,4.2134114545033594e-18,1.079319947469846e-18,0.03809002276770666,3.2678029007573146,False,
WASP-18 b,Eclipse,259,614,Coulombe et al. 2023,Changeat et al. 2022,Near Infrared Imager and Slitless Spectrograph (NIRISS),Wide Field Camera 3,False,unknown,True,25.0,0.0,-0.0027675818427760064,0.0007939476406166028,59.421938609052816,24.0,7.704641073619284e-05,2.475914108710534,-0.03306104023732304,0.005572545306224233,0.3915307074222365,1.0531871478937644,False,True
TOI-776 c,Transmission,955,957,Teske et al. 2025,Teske et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,104.0,0.0,0.0012707565600528832,0.00044716936456087186,166.05427007566334,103.0,8.23599979677235e-05,1.6121773793753722,-0.004600844689801554,0.0008182864741771054,0.017308106113567926,1.3180526025228656,False,True
LHS 1140 b,Transmission,763,801,Cadieux et al. 2024,Damiano et al. 2024,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Spectrograph (NIRSpec),False,unknown,True,29.0,0.0,-0.008819210675486086,0.0008965137797382162,64.93327613795178,28.0,9.198831564386634e-05,2.3190455763554207,-0.0022746193022137808,0.0034124750912872637,6.606986366273744e-05,2.3884805163452523,False,True
TOI-776 c,Transmission,957,958,Teske et al. 2025,Teske et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,106.0,0.0,-0.0029505456820231864,0.00041840511692756973,167.8751233702715,105.0,9.488012492306304e-05,1.5988106987644903,0.004082443166484909,0.0007544366848111904,0.013215657679242467,1.3326301003426384,False,True
GJ 1132 b,Transmission,1084,1086,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,-0.00047572017642893993,0.0009828523978607747,100.25098390582701,53.0,9.533423428598308e-05,1.8915279982231512,0.003650562521083302,0.0017309550760392844,0.0002078237400431218,1.8423683820746226,False,True
V1298 Tau c,Transmission,677,870,Edwards et al. 2023,Barat et al. 2024,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,16.0,10.0,0.009921992024658658,0.0017782680155298191,43.90615869425154,15.0,0.00011374584974201165,2.927077246283436,0.015165657922842092,0.011922760223264677,0.00011126111681177201,3.02058532537379,False,True
WASP-127 b,Transmission,224,980,Chen et al. 2018,Boehm et al. 2025,ALFOSC,Wide Field Camera 3,False,unknown,True,19.0,0.0,-0.10311913457169784,0.01165502347761335,48.64820545312571,18.0,0.00012052884401998707,2.702678080729206,0.2884174323010823,0.10615447783851045,0.0008550866429652659,2.427431514518962,False,True
GJ 1132 b,Transmission,557,1090,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,59.0,0.0,-0.0036799967152334584,0.0010091829826363663,105.60122800447331,58.0,0.00013491496791494543,1.820710827663333,0.004621517100704346,0.0016915885385164094,0.0005807960298199203,1.721703333191665,False,True
GJ 1132 b,Transmission,1084,1090,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,-0.0022195907638817296,0.0010337431645566107,97.64482377704667,53.0,0.00018366909058286756,1.8423551656046542,0.003817454520928932,0.0018027766792121354,0.00039766908472051973,1.7915546455259905,False,True
WASP-18 b,Eclipse,481,614,Coulombe et al. 2023,Changeat et al. 2022,Near Infrared Imager and Slitless Spectrograph (NIRISS),Wide Field Camera 3,False,unknown,True,25.0,0.0,-0.004405235640952864,0.0008639429596181871,56.2950335097255,24.0,0.00020889731470393738,2.3456263962385626,-0.030996120235801672,0.005992118877882555,0.16315875318709072,1.2842183584794333,False,True
WASP-107 b,Transmission,765,773,Sing et al. 2024,Welbanks et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Camera (NIRCam),False,unknown,True,81.0,7.0,-0.014863608849975582,0.0014492154920604098,131.92797216241232,80.0,0.00023143593520833332,1.649099652030154,-0.027959070696367813,0.004513098131581067,0.12600904135902247,1.18416168069518,False,True
HAT-P-12 b,Transmission,16,382,Sing et al. 2016,Yan et al. 2020,Space Telescope Imaging Spectrograph,MODS1,False,unknown,True,15.0,0.0,-0.06551632508057745,0.010850786457423515,39.026853552988264,14.0,0.00036126304135995286,2.7876323966420187,0.3715114759952306,0.08376832811753017,0.11242264855298802,1.489056977635932,False,True
GJ 1132 b,Transmission,559,1086,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,-0.00019198485976331504,0.0010159710404924846,94.67234360539877,53.0,0.0003803377874191336,1.7862706340641277,0.0020370538263950913,0.0017895762387646517,0.00037739109059995075,1.7957046766105706,False,True
WASP-52 b,Transmission,108,1702,Louden et al. 2017,Alam et al. 2018,ACAM,Space Telescope Imaging Spectrograph,False,unknown,True,19.0,1.0,0.06684429358378503,0.009473792888017144,44.85809665192588,18.0,0.0004344239549933138,2.4921164806625486,-0.3769879189556353,0.07808843259154738,0.20259369659332951,1.2677271045214005,False,True
LTT 9779 b,Transmission,487,646,Edwards et al. 2023,Radica et al. 2024,Wide Field Camera 3,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,38.0,0.0,-0.012265084314826986,0.0012313759939639318,71.15284103969637,37.0,0.0006221478325021899,1.9230497578296315,-0.026856116194369187,0.005713372601527329,0.07202327255756098,1.3627074717701817,False,True
WASP-39 b,Transmission,77,170,Feinstein et al. 2023,Wakeford et al. 2018,Near Infrared Imager and Slitless Spectrograph (NIRISS),Wide Field Camera 3,False,unknown,True,36.0,0.0,-0.004217538226410058,0.0016480273076785877,67.54625203889513,35.0,0.000781316097583538,1.929892915397004,0.034725020311157304,0.008553182564670346,0.030276806121212065,1.5018678618339645,False,True
HR 8799 c,Direct Imaging,805,806,Wang et al. 2022,Wang et al. 2022,CHARIS integral field spectrograph,CHARIS integral field spectrograph,True,unknown,True,22.0,22.0,1.4362001706878726e-17,1.228907113117228e-18,47.49117672551579,21.0,0.0008061876151856675,2.2614846059769427,-1.0372502120023523e-18,5.511444290088817e-18,0.0005069046902105345,2.3727878865803187,False,
WASP-17 b,Transmission,537,911,Saba et al. 2022,Louie et al. 2025,Wide Field Camera 3,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,37.0,0.0,0.04262770410485371,0.001760287742771028,68.76096280201095,36.0,0.0008151539064477941,1.9100267445003043,0.034341973237899455,0.00821263145994764,0.0372938003920498,1.4650042886392083,False,True
HD 97658 b,Transmission,478,664,Knutson et al. 2014,Edwards et al. 2023,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,23.0,0.0,-0.0015778058869702588,0.00047006190480788923,48.88165416649928,22.0,0.0008287388972544472,2.2218933712045126,0.017286815319251966,0.003433488322178837,0.31624296957123044,1.120608127217979,False,False
WASP-39 b,Transmission,170,828,Wakeford et al. 2018,Carter et al. 2024,Wide Field Camera 3,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,34.0,0.0,-0.0041449200595858335,0.0018398054528984923,64.32621033901209,33.0,0.0008839850054157972,1.9492791011821846,-0.029428743618616738,0.009582006840915374,0.007124005288912735,1.7154259531800222,False,True
GJ 1132 b,Transmission,555,1082,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,60.0,0.0,-0.0022623176334824143,0.0010203000313651841,98.53580335190846,59.0,0.0009540842345001345,1.6700983618967535,0.0036216706637022225,0.0017042031467703136,0.0019382572746539542,1.6210272821327991,False,True
HD 97658 b,Transmission,1627,1629,Guo et al. 2020,Guo et al. 2020,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,10.0,10.0,0.009628188340164764,0.0025813737325127827,27.977170281966302,9.0,0.0009622813978710656,3.1085744757740335,0.13652933574053447,0.026775993240281872,0.9816811930380474,0.24724037191007808,False,False
GJ 1132 b,Transmission,557,1082,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,59.0,0.0,-0.004735088275178756,0.001018941843863425,96.74236751346002,58.0,0.0010682940398959674,1.6679718536803452,0.004800386297207929,0.0017172131068651122,0.00434125990374825,1.5601371458204913,False,False
TRAPPIST-1 e,Transmission,1031,1033,Espinoza et al. 2025,Espinoza et al. 2025,Near Infrared Spectrograph (NIRSpec) - PRISM,Near Infrared Spectrograph (NIRSpec) - PRISM,True,unknown,True,67.0,0.0,-0.027143115186552734,0.001806794058028911,106.81244431077788,66.0,0.0010993608264049212,1.6183703683451194,0.011667089279346237,0.0016660723976729185,0.7256911386433205,0.8888296931124124,False,False
TOI-5205 b,Transmission,1602,1603,Ca&ntilde;as et al. 2026,Ca&ntilde;as et al. 2026,Near Infrared Spectrograph (NIRSpec) - PRISM,Near Infrared Spectrograph (NIRSpec) - PRISM,True,unknown,True,469.0,0.0,0.031445479184827076,0.0021241787979925553,567.2573954662155,468.0,0.001102377600815229,1.2120884518508879,0.008378843156591433,0.0021523056006441613,0.00398944534430989,1.182231788177331,False,False
GJ 1132 b,Transmission,559,1090,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,60.0,0.0,-0.0016929676305395057,0.0010321463478812046,97.86077665263733,59.0,0.0011079991237644999,1.6586572314006327,0.0014591887031669424,0.0017298978282717548,0.000975633147102644,1.6749873277688299,False,False
TOI-5205 b,Transmission,1604,1605,Ca&ntilde;as et al. 2026,Ca&ntilde;as et al. 2026,Near Infrared Spectrograph (NIRSpec) - PRISM,Near Infrared Spectrograph (NIRSpec) - PRISM,True,unknown,True,469.0,0.0,-0.00961553824909739,0.002490405060187676,567.1052345604813,468.0,0.0011186105398433362,1.2117633217104302,0.010829624977471659,0.0025152987560206406,0.005397900332022243,1.1746635613315382,False,False
HAT-P-26 b,Transmission,24,569,Wakeford et al. 2017,A-thano et al. 2023,Space Telescope Imaging Spectrograph,ULTRASPEC,False,unknown,True,3.0,0.0,0.006212739511218547,0.004992299805834447,13.465419756701008,2.0,0.0011913003011707495,6.732709878350504,,,,,False,False
L 98-59 c,Transmission,940,941,Scarsdale et al. 2024,Scarsdale et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,104.0,0.0,0.002935256796398778,0.000514847779334873,151.78573853636632,103.0,0.0012659882295203413,1.4736479469550128,-0.004633928760974067,0.0009423234499021872,0.043898325273116004,1.2510135007585956,False,False
WASP-17 b,Transmission,537,913,Saba et al. 2022,Louie et al. 2025,Wide Field Camera 3,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,37.0,0.0,0.042470925695437194,0.0017656355372055875,66.52131516693863,36.0,0.0014627844462228256,1.8478143101927398,0.0355307208592276,0.008218293210744613,0.07273155912607235,1.3665653870121868,False,False
HAT-P-26 b,Transmission,24,565,Wakeford et al. 2017,A-thano et al. 2023,Space Telescope Imaging Spectrograph,ULTRASPEC,False,unknown,True,3.0,0.0,0.005156930028745048,0.004908362153791785,13.01217035775314,2.0,0.0014943182759093552,6.50608517887657,,,,,False,False
GJ 1132 b,Transmission,1082,1084,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395M,Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,54.0,0.0,0.003238913601223224,0.0010421161644539002,88.65512470933739,53.0,0.0015477400967806954,1.6727382020629695,-0.003952084126484213,0.001829798131753284,0.003270296640943805,1.6151958723125224,False,False
WASP-107 b,Transmission,550,768,Dyrek et al. 2024,Welbanks et al. 2024,Mid-Infrared Instrument (MIRI) - LRS,Near Infrared Camera (NIRCam),False,unknown,True,3.0,0.0,0.02168275670783422,0.004639708222852896,12.883465513820958,2.0,0.0015936428910836946,6.441732756910479,,,,,False,False
TRAPPIST-1 c,Transmission,989,1008,Radica et al. 2025,Rathcke et al. 2025,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Spectrograph (NIRSpec) - PRISM,False,unknown,True,25.0,0.0,0.009590677359407728,0.002820124526380533,49.54090348493182,24.0,0.001619133500074603,2.064204311872159,-0.02013698564459165,0.006691623105357142,0.01355217427442757,1.7602226572853776,False,False
WASP-127 b,Transmission,224,406,Chen et al. 2018,Chen et al. 2018,ALFOSC,OSIRIS,False,unknown,True,21.0,0.0,-0.054801901054585864,0.011759185140810965,43.136837068651325,20.0,0.0019608747981978945,2.1568418534325664,-0.2533095144712481,0.10709341066951647,0.0067830711373339245,1.97590147553593,False,False
WASP-107 b,Transmission,550,772,Dyrek et al. 2024,Welbanks et al. 2024,Mid-Infrared Instrument (MIRI) - LRS,Near Infrared Camera (NIRCam),False,unknown,True,3.0,0.0,0.020251149601439183,0.004873359735071554,12.347765584336805,2.0,0.002083131909182695,6.173882792168403,,,,,False,False
K2-18 b,Transmission,118,544,Benneke et al. 2019,Madhusudhan et al. 2023,Wide Field Camera 3,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,17.0,0.0,0.0007030038980414501,0.0009348819299420228,36.94347544586492,16.0,0.0021358289601558036,2.3089672153665575,-0.015819309713261724,0.006595187289376284,0.008284242681604794,2.079341699305633,False,False
WASP-52 b,Transmission,108,923,Louden et al. 2017,Fournier-Tondreau et al. 2025,ACAM,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,11.0,0.0,0.021889788795667376,0.008459996555566266,27.320793757986948,10.0,0.0023165835826703396,2.732079375798695,-0.4196456902174413,0.12300238312818841,0.07384528536343235,1.7423535904510519,False,False
HD 15337 c,Transmission,1766,1769,Wallack et al. 2026,Wallack et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,104.0,104.0,-0.0034415365556996393,0.0006202532243190701,147.9792846649426,103.0,0.00245965263816731,1.4366920841256565,-0.004342554256071808,0.0011327856443502924,0.020423279363992384,1.3067002327765112,False,False
WASP-107 b,Transmission,771,774,Welbanks et al. 2024,Welbanks et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,4.0,0.0,-0.009528842955881882,0.007379605269759053,14.33082749935279,3.0,0.002487737391260144,4.776942499784263,-1.338329688795066,0.4461981895021326,0.06944678631719899,2.667194484182896,False,False
GJ 1132 b,Transmission,1086,1088,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395M,Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,56.0,1.0,-0.0019709159185999758,0.0010063339656024126,89.0157475282426,55.0,0.002510182883431296,1.618468136877138,-0.003740324449715846,0.0017641310322200048,0.004980787346984791,1.5651938191265031,False,False
