wave_um,dwave_um,depth_ppm,err_ppm
4.725,0.009999999999999787,681.6,57.99999999999999
4.735,0.009999999999999787,662.2,58.300000000000004
4.745,0.009999999999999787,641.4,57.99999999999999
4.755,0.009999999999999787,578.3,60.3
4.765,0.009999999999999787,676.3,60.800000000000004
4.775,0.009999999999999787,505.40000000000003,61.4
4.785,0.009999999999999787,584.5,60.2
4.795,0.009999999999999787,562.9,60.6
4.805,0.009999999999999787,752.8,61.1
4.815,0.009999999999999787,697.9000000000001,63.6
4.825,0.009999999999999787,517.4,62.4
4.835,0.009999999999999787,528.3000000000001,64.8
4.845,0.009999999999999787,619.0,62.199999999999996
4.855,0.009999999999999787,656.1,62.199999999999996
4.865,0.009999999999999787,641.5999999999999,63.800000000000004
4.875,0.009999999999999787,573.6,66.0
4.885,0.009999999999999787,629.8,65.2
4.895,0.009999999999999787,703.7,65.6
4.905,0.009999999999999787,556.5,65.9
4.915,0.009999999999999787,558.5,66.6
4.925,0.009999999999999787,549.8,68.7
4.935,0.009999999999999787,591.3000000000001,66.2
4.945,0.009999999999999787,603.1999999999999,67.0
4.955,0.009999999999999787,658.6999999999999,66.4
4.965,0.009999999999999787,548.2,67.8
4.975,0.009999999999999787,647.1,70.2
4.985,0.009999999999999787,512.0,69.8
4.995,0.009999999999999787,579.8,70.0
5.005,0.009999999999999787,695.3,73.0
5.015,0.009999999999999787,655.1,74.0
5.025,0.009999999999999787,613.9,74.2
5.035,0.009999999999999787,615.1,75.0
5.045,0.009999999999999787,646.1999999999999,73.60000000000001
5.055,0.009999999999999787,595.5,73.4
5.065,0.009999999999999787,680.4,74.7
5.075,0.009999999999999787,475.0,73.60000000000001
5.085,0.009999999999999787,605.0,73.60000000000001
5.095,0.009999999999999787,649.6,73.7
5.105,0.009999999999999787,654.0,70.9
5.115,0.009999999999999787,532.4,74.7
5.125,0.009999999999999787,571.3,73.1
5.135,0.009999999999999787,586.9,80.0
5.145,0.009999999999999787,746.0,74.7
5.155,0.009999999999999787,541.2,79.7
5.165,0.009999999999999787,641.9999999999999,86.4
